url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,number of worldcons held outside the united states,19,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,how many times was chicago listed as a city?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,the last convention held outside of europe or north america was held when?,2010,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,what is the last year on the chart?,2015,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,how many conventions in total have been held in chicago?,7
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-122.html,how many worldcons have been held in chicago?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,how many draft picks were between frank tripucka and dale armstrong?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,what was the position that most of the players had?,Back,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,highest rd number?,25,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,who was picked after frank burns?,Frank Ziegler
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,who has same position as frank gillespie?,"Paul Odom|John ""Bull"" Schweder",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,was chuck bednarik or frank tripucka the first draft pick?,Chuck Bednarik,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,how many players were from notre dame?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,who was picked after roy lester?,Bobby Wilson,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,most prevalent school,Pennsylvania
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,who was the player that the team drafted after bob dean?,Jonathan Jenkins,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,which position has the most players?,Back,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-735.html,who was the first pick?,Chuck Bednarik,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-75.html,which category did both warren beatty and jeremy pikser each won together?,Best Screenplay (1998),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-75.html,how many awards was warren beatty nominated for?,7
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-75.html,which award show was the most nominations made?,56th Golden Globe Awards,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/200-48.html,"what is the average high temperature for fayetteville, arkansas in june?",83.5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/200-48.html,which month had the average highest in temperature?,August,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/200-48.html,which month had the record high in temperature?,July,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/200-48.html,"what is the average high temperature for fayetteville, arkansas in march?",59.1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,what is the total number of films shoko goto appeared in 2005?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many days difference was there between the release of perverted desire shoko goto and fetish world?,28,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,did shoko goto make more films in 2004 or 2005?,2005,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,what was the next film shoko goto appeared in after fetish world in may 2005?,GOGO Shameless Young Lady GOGOハレンチ娘,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,"which came out first, fetish world or big bust evolution shoko goto?",Big Bust Evolution Shoko Goto 爆乳進化論 後藤聖子
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,name the first pornographic film listed on the table.,Tawawana 18-sai Shoko Goto たわわな19歳 後藤聖子,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many films did shoko goto appear in 2004?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,did crystal-eizou venus or crystal-eizou grace make tawawana 18 sai shoko goto?,Crystal-Eizou Venus,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many were released after 2005-02-24?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many were released after 2006-02-24?,0
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many films in 2004 and 2005 featured the name shoko goto in the title?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many total videos has she released?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many of her videos were directed by yukihiko shimamura?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,how many pornographic films are listed?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-365.html,what was the last film shoko goto appeared in 2005?,Super Re-Mix Collection The Best Shoko Goto SUPER Re-MIX 後藤聖子 THE BEST 大総集編
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,how many total points has the lost angeles kings scored?,"3,373",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,who is at the top of the list?,Montreal Canadiens,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,who has the least amount of losses?,Montreal Wanderers,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,how many losses do the st. louis blues have?,"1,530",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,what is the number of games that the vancouver canucks have won up to this point?,"1,353"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,"how many teams have won more than 1,500 games?",11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,which team was last in terms of points up until this point?,Montreal Wanderers,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,which team played the same amount of seasons as the canadiens?,Toronto Maple Leafs,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,what team has the same number of seasons as the blackhawks?,New York Rangers,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,who is next on the list after the buffalo sabres?,St. Louis Blues
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-964.html,the new york rangers and the chicago blackhawks both have played how many seasons up to this point?,85,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,which airline has the highest license #,Helidrive,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,what is the domestic code at the top of the list?,АЧ,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,which airline has air sakha as its call sign?,Polar Airlines,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,which is the only airline that uses the callsign siberian sky?,KrasAvia
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,does the airline donavia or rusjet have a licence number of 498?,RusJet,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,"after license #198, what number is listed?",240,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-58.html,which russian airlines have a licence number with the last two digits of 63?,2nd Arkhangelsk United Aviation Division,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,what year did monaco ratify more international human rights treaties than they did in 1979?,1993,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,which was the first treaty in morocco to be ratified?,Convention on the Prevention and Punishment of the Crime of Genocide
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,"at most, how many international human rights treaties has monaco ratified in one year?",4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,how many total international human rights treaties from the united nations has monaco ratified?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,what is the only organization whose treaties morocco has signed?,United Nations,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,how long did it take for the international covenant on civil and political rights to be signed before it was ratified?,11 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,which was the first human rights treaty to be signed?,International Convention on the Elimination of All Forms of Racial Discrimination
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,what is the last treaty morocco ratified?,International Convention for the Protection of All Persons from Enforced Disappearance,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,how many treaties had been introduced by 1986?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,what is the earliest treaty signed by morocco?,International Convention on the Elimination of All Forms of Racial Discrimination,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,which treaty was introduced before convention on the rights of the child?,"Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-109.html,how many treaties were introduced in 1966?,4
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,who became commissioner after george p. larrick?,"James Lee Goddard, M.D.",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,who was in office for the least amount of time?,"Lester Mills Crawford, D.V.M., Ph.D.",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,how many total commissioner were there between 1970-1985?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,who was in office for the most amount of time?,Walter Gilbert Campbell,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,how many commissioners served under calvin coolidge?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,how many commissioners have there been?,21,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,"besides david aaron kessler, what other person was in office under bill clinton?","Jane Ellen Henney, M.D.",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,how many commissioners of food and drugs did george w bush appoint?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,"who was the first commissioner of food and drug, appointed in january 1907?","Harvey Washington Wiley, M.D.",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-559.html,who was the first commissioner?,"Harvey Washington Wiley, M.D."
