url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-805.html,number of departures in june 2009,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-805.html,what is the total number of people on the list?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-805.html,tell me the number of changes in january 2009.,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-204.html,name the first and last states to secede.,S. Carolina|Kentucky,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-204.html,how many counties rejected virginia's ordinance of secession?,26
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,who was the silver medalist?,Leah Poulos,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how many athletes are from east germany?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,what was the fastest time in the competition?,1:24.10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how many canadian athletes finished at less than 1:30?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how many athletes took at least an hour and 32 minutes?,8
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,who came in last place during the 1980 winter olympic women's 1000 metres in speed skating?,Mandy Horsepool,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,what is the total number of athletes from japan?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,who was the bronze medalist for east germany?,Sylvia Albrecht,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,which country won the gold medal?,Soviet Union,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,who finished first between sarah docter and sylvia burka?,Sylvia Burka
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,who came in first place at the 1980 winter olympic women's 1000 metres in speed skating?,Nataliya Petrusyova,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how long did karin enke took to finish the race?,1:26.66,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how many women competed during the 1980 winter olympic women's 1000 metres in speed skating?,37,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,how many athletes were faster than beth heiden?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-556.html,what is the number of women from the soviet union?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,which brazilian team took the top spot in the 1926 brazilian football cup?,Palestra Itália-SP,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,which is the only team to score 13 points in 9 games?,Corinthians,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,how many teams had more points than silex?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,"in 1926 brazilian football,aside from the first place team, what other teams had winning records?",Auto|Corinthians|Santos,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,how many points did the brazilian football team auto get in 1926?,14
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,which team was the only team that was undefeated?,Palestra Itália-SP,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,which team was the top scoring team?,Palestra Itália-SP,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,"in 1926 brazilian football, how many teams scored above 10 points in the season?",4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,"in 1926 brazilian football,what was the total number of points scored?",90,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,how many teams had a total of 7 points?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,what was the difference for sc internacional de sao paulo?,-15,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,"in 1926 brazilian football,which teams did not have any draws?",Palestra Itália-SP|Auto|AA São Bento,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,how many points did the brazilian football teams ypiranga-sp and portuguesa both get in 1926?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,which brazilian football team got the least points in 1926?,SC Internacional de São Paulo,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,what is the average number of games played?,9
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-654.html,what is the total number of games played per team?,90,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,how many works had terence cuneo completed before the year 1950?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,"other than the assassination of heydrich, what artwork was created for the ministry of information?",Production of Tanks,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,name a collection that has at least two works of art on the list in it.,"The National Archives, Kew, Richmond, UK",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,"bentley vs the blue train is below ""blank"" in the diagram?",Her Majesty The Queen with Her Dogs at Frogmore
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,how many works did terence cuneo complete in total?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,what was the title of terence cuneo's first work?,"Assassination of Heydrich (c. 1942; originally may have been untitled), oil on canvas on board",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,what was the last piece completed?,Bentley vs The Blue Train,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,how long after 1944 did terence cuneo complete his next work?,24 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,"other than field marshall vicsount montgomery of alamein, name a piece that is more than 40 inches wide.",Sir Edward Heath
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-106.html,what piece of artwork was released directly after production of tanks?,"Express Engines at Tyseley, oil on canvas",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many films were directed by sridhar after the year 1961?,48,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,what was the last film directed by c. v. sridhar?,Thanthu Vitten Ennai,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,what was the first movie directed by c.v. sridhar that was filmed in the hindi language?,Bhaai Bhaai,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many films were directed in the year 1961 by sridhar?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,who wrote the most music for c.v. sridhars movies ?,M. S. Viswanathan,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,what is the total about of movies venus pictures produced for film director c.v. sridhar?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,which film was the first to be directed by sridhar?,Ratha Paasam,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many movies did c.v. sridhar direct between 1960 to 1970?,24,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,what year was the last movie sridhar directed?,1991
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many total movies did m.s. viswanathan do the music for?,12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many films did c. v. sridhar director or write in the 1960's?,22,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,how many films did sridhar direct in 1955?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-204.html,what was the first hindi film directed by c. v. sridhar?,Bhaai Bhaai,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,which contestant is the same age as chris hodgson?,Andres Guillama
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,who was the first contestant to be eliminated on season 9 of food network star?,Daniela Perez-Reyes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,"who was eliminated first, nikki dinki or viet pham?",Viet Pham,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,which competitor only lasted two weeks?,Andres Guillama,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,how many competitors were under the age of 30?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,"which contestant's culinary point of view had a longer description than ""vintage with a modern twist""?",Nikki Dinki
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,who was the top chef?,Damaris Phillips,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,"russel jackson and one other finalist was from san diego, ca. who is that finalist?",Stacey Poon-Kinney,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,what did nikki dinki do in a previous career?,Food Blogger/Online Host,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,how many of the finalists listed are over the age of 40?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-711.html,who is the same age as chad rosenthal?,Danushka Lysek
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-413.html,what was the last event held?,Men's 25 m rapid fire pistol,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-413.html,name an athlete from finland who received a gold medal and a silver medal in the 1924 summer olympics,Ville Ritola,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-413.html,number of silver and bronze medals for finland in the 1924 summer olympics,22,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-413.html,are there more or less than 2 winners in the 3rd medal listed?,more,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-413.html,name the only medalist to receive a medal in the men's javelin throw,Jonni Myyrä
